# M/Msun	Teff_K	Tcore_K
# 
6.00000e-01	1.54793e+04	1.83487e+07
6.00000e-01	1.57166e+04	1.88486e+07
6.00000e-01	1.59587e+04	1.93643e+07
6.00000e-01	1.62060e+04	1.98962e+07
6.00000e-01	1.64583e+04	2.04448e+07
6.00000e-01	1.67160e+04	2.10106e+07
6.00000e-01	1.69787e+04	2.15945e+07
6.00000e-01	1.72461e+04	2.21971e+07
6.00000e-01	1.75183e+04	2.28191e+07
6.00000e-01	1.77949e+04	2.34608e+07
6.00000e-01	1.80763e+04	2.41229e+07
6.00000e-01	1.83624e+04	2.48059e+07
6.00000e-01	1.86532e+04	2.55097e+07
6.00000e-01	1.89488e+04	2.62348e+07
6.00000e-01	1.92495e+04	2.69814e+07
6.00000e-01	1.95554e+04	2.77499e+07
6.00000e-01	1.98663e+04	2.85400e+07
6.00000e-01	2.01828e+04	2.93513e+07
6.00000e-01	2.05049e+04	3.01834e+07
6.00000e-01	2.08327e+04	3.10351e+07
6.00000e-01	2.11667e+04	3.19052e+07
6.00000e-01	2.15072e+04	3.27920e+07
6.00000e-01	2.18547e+04	3.36933e+07
6.00000e-01	2.22099e+04	3.46069e+07
6.00000e-01	2.25736e+04	3.55298e+07
6.00000e-01	2.29466e+04	3.64588e+07
6.00000e-01	2.33296e+04	3.73902e+07
6.00000e-01	2.37232e+04	3.83192e+07
6.00000e-01	2.41299e+04	3.92421e+07
6.00000e-01	2.45506e+04	4.01552e+07
6.00000e-01	2.49869e+04	4.10551e+07
6.00000e-01	2.54400e+04	4.19387e+07
6.00000e-01	2.59133e+04	4.28077e+07
6.00000e-01	2.64020e+04	4.36577e+07
6.00000e-01	2.69101e+04	4.44874e+07
6.00000e-01	2.74387e+04	4.52963e+07
6.00000e-01	2.79884e+04	4.60844e+07
6.00000e-01	2.85600e+04	4.68524e+07
6.00000e-01	2.91531e+04	4.76008e+07
6.00000e-01	2.97731e+04	4.83358e+07
6.00000e-01	3.04044e+04	4.90506e+07
6.00000e-01	3.10693e+04	4.97542e+07
6.00000e-01	3.17471e+04	5.04417e+07
6.00000e-01	3.24584e+04	5.11211e+07
6.00000e-01	3.31846e+04	5.17881e+07
6.00000e-01	3.39437e+04	5.24492e+07
6.00000e-01	3.47241e+04	5.31045e+07
6.00000e-01	3.55275e+04	5.37530e+07
6.00000e-01	3.63641e+04	5.43996e+07
6.00000e-01	3.72226e+04	5.50426e+07
6.00000e-01	3.81169e+04	5.56870e+07
6.00000e-01	3.90368e+04	5.63329e+07
6.00000e-01	3.99888e+04	5.69831e+07
6.00000e-01	4.09712e+04	5.76389e+07
6.00000e-01	4.19870e+04	5.83037e+07
6.00000e-01	4.30366e+04	5.89810e+07
6.00000e-01	4.41098e+04	5.96681e+07
6.00000e-01	4.52155e+04	6.03650e+07
6.00000e-01	4.63603e+04	6.10738e+07
6.00000e-01	4.75428e+04	6.17964e+07
6.00000e-01	4.87721e+04	6.25394e+07
6.00000e-01	5.00307e+04	6.33019e+07
6.00000e-01	5.13269e+04	6.40854e+07
6.00000e-01	5.26620e+04	6.48926e+07
6.00000e-01	5.40353e+04	6.57252e+07
6.00000e-01	5.54475e+04	6.65852e+07
6.00000e-01	5.69024e+04	6.74755e+07
6.00000e-01	5.84002e+04	6.83989e+07
6.00000e-01	5.99465e+04	6.93611e+07
6.00000e-01	6.15311e+04	7.03626e+07
6.00000e-01	6.31556e+04	7.14024e+07
6.00000e-01	6.48224e+04	7.24761e+07
6.00000e-01	6.65638e+04	7.35912e+07
6.00000e-01	6.83772e+04	7.47541e+07
6.00000e-01	7.02647e+04	7.59709e+07
6.00000e-01	7.22280e+04	7.72462e+07
6.00000e-01	7.42784e+04	7.85867e+07
6.00000e-01	7.64357e+04	8.00044e+07
6.00000e-01	7.87093e+04	8.15029e+07
6.00000e-01	8.11028e+04	8.30776e+07
6.00000e-01	8.36031e+04	8.47118e+07
6.00000e-01	8.61846e+04	8.63742e+07
6.00000e-01	8.88123e+04	8.80224e+07
6.00000e-01	9.19224e+04	8.98936e+07
6.00000e-01	9.54750e+04	9.18781e+07
6.00000e-01	9.96948e+04	9.39544e+07
6.00000e-01	1.05116e+05	9.60791e+07
6.00000e-01	1.13364e+05	9.81621e+07
6.50000e-01	1.47618e+03	9.84217e+04
6.50000e-01	1.51062e+03	1.03371e+05
6.50000e-01	1.54470e+03	1.08350e+05
6.50000e-01	1.57879e+03	1.13425e+05
6.50000e-01	1.61276e+03	1.18570e+05
6.50000e-01	1.64666e+03	1.23764e+05
6.50000e-01	1.68078e+03	1.29111e+05
6.50000e-01	1.72110e+03	1.35485e+05
6.50000e-01	1.75771e+03	1.41439e+05
6.50000e-01	1.80505e+03	1.49117e+05
6.50000e-01	1.84451e+03	1.55783e+05
6.50000e-01	1.89465e+03	1.64229e+05
6.50000e-01	1.93738e+03	1.71763e+05
6.50000e-01	1.98571e+03	1.80310e+05
6.50000e-01	2.04001e+03	1.90016e+05
6.50000e-01	2.08779e+03	1.98985e+05
6.50000e-01	2.14097e+03	2.09024e+05
6.50000e-01	2.19550e+03	2.19528e+05
6.50000e-01	2.25561e+03	2.31234e+05
6.50000e-01	2.31018e+03	2.42445e+05
6.50000e-01	2.36959e+03	2.54733e+05
6.50000e-01	2.43050e+03	2.67632e+05
6.50000e-01	2.49300e+03	2.81193e+05
6.50000e-01	2.55700e+03	2.95438e+05
6.50000e-01	2.62204e+03	3.10272e+05
6.50000e-01	2.69170e+03	3.26407e+05
6.50000e-01	2.75681e+03	3.42398e+05
6.50000e-01	2.82566e+03	3.59514e+05
6.50000e-01	2.89530e+03	3.77331e+05
6.50000e-01	2.96558e+03	3.95871e+05
6.50000e-01	3.03644e+03	4.15152e+05
6.50000e-01	3.10744e+03	4.35116e+05
6.50000e-01	3.17792e+03	4.55589e+05
6.50000e-01	3.25073e+03	4.77271e+05
6.50000e-01	3.31826e+03	4.98834e+05
6.50000e-01	3.38693e+03	5.21306e+05
6.50000e-01	3.45473e+03	5.44391e+05
6.50000e-01	3.52154e+03	5.68125e+05
6.50000e-01	3.58742e+03	5.92524e+05
6.50000e-01	3.65205e+03	6.17546e+05
6.50000e-01	3.71511e+03	6.43108e+05
6.50000e-01	3.77640e+03	6.69108e+05
6.50000e-01	3.83867e+03	6.96450e+05
6.50000e-01	3.89668e+03	7.23886e+05
6.50000e-01	3.95576e+03	7.52412e+05
6.50000e-01	4.01508e+03	7.81939e+05
6.50000e-01	4.07483e+03	8.12497e+05
6.50000e-01	4.13519e+03	8.44178e+05
6.50000e-01	4.19604e+03	8.76896e+05
6.50000e-01	4.25952e+03	9.11526e+05
6.50000e-01	4.32065e+03	9.46658e+05
6.50000e-01	4.38264e+03	9.83010e+05
6.50000e-01	4.44362e+03	1.02026e+06
6.50000e-01	4.50525e+03	1.05933e+06
6.50000e-01	4.56463e+03	1.09920e+06
6.50000e-01	4.62626e+03	1.14144e+06
6.50000e-01	4.68763e+03	1.18575e+06
6.50000e-01	4.74777e+03	1.23157e+06
6.50000e-01	4.80673e+03	1.27914e+06
6.50000e-01	4.86380e+03	1.32854e+06
6.50000e-01	4.91871e+03	1.37996e+06
6.50000e-01	4.97157e+03	1.43354e+06
6.50000e-01	5.02273e+03	1.48955e+06
6.50000e-01	5.07261e+03	1.54813e+06
6.50000e-01	5.12061e+03	1.60885e+06
6.50000e-01	5.17000e+03	1.67463e+06
6.50000e-01	5.21807e+03	1.74244e+06
6.50000e-01	5.26681e+03	1.81273e+06
6.50000e-01	5.31961e+03	1.88906e+06
6.50000e-01	5.37119e+03	1.96687e+06
6.50000e-01	5.42307e+03	2.04842e+06
6.50000e-01	5.47501e+03	2.13282e+06
6.50000e-01	5.53126e+03	2.22529e+06
6.50000e-01	5.58575e+03	2.31751e+06
6.50000e-01	5.64380e+03	2.41823e+06
6.50000e-01	5.69813e+03	2.51644e+06
6.50000e-01	5.75550e+03	2.62351e+06
6.50000e-01	5.81151e+03	2.72807e+06
6.50000e-01	5.87080e+03	2.83559e+06
6.50000e-01	5.93175e+03	2.94240e+06
6.50000e-01	5.99725e+03	3.05695e+06
6.50000e-01	6.05930e+03	3.16287e+06
6.50000e-01	6.12524e+03	3.26766e+06
6.50000e-01	6.19470e+03	3.36874e+06
6.50000e-01	6.27639e+03	3.47697e+06
6.50000e-01	6.36306e+03	3.58234e+06
6.50000e-01	6.45858e+03	3.69244e+06
6.50000e-01	6.55925e+03	3.80803e+06
6.50000e-01	6.67498e+03	3.93190e+06
6.50000e-01	6.80282e+03	4.06926e+06
6.50000e-01	6.93938e+03	4.19046e+06
6.50000e-01	7.10026e+03	4.33065e+06
6.50000e-01	7.25896e+03	4.49757e+06
6.50000e-01	7.37264e+03	4.61879e+06
6.50000e-01	7.45232e+03	4.70461e+06
6.50000e-01	7.51743e+03	4.77526e+06
6.50000e-01	7.58335e+03	4.84727e+06
6.50000e-01	7.65011e+03	4.92068e+06
6.50000e-01	7.71764e+03	4.99545e+06
6.50000e-01	7.78598e+03	5.07162e+06
6.50000e-01	7.85492e+03	5.14901e+06
6.50000e-01	7.92451e+03	5.22766e+06
6.50000e-01	7.99470e+03	5.30755e+06
6.50000e-01	8.06554e+03	5.38875e+06
6.50000e-01	8.13684e+03	5.47107e+06
6.50000e-01	8.20872e+03	5.55464e+06
6.50000e-01	8.28117e+03	5.63947e+06
6.50000e-01	8.35411e+03	5.72548e+06
6.50000e-01	8.42765e+03	5.81279e+06
6.50000e-01	8.50160e+03	5.90121e+06
6.50000e-01	8.57611e+03	5.99090e+06
6.50000e-01	8.65132e+03	6.08205e+06
6.50000e-01	8.72730e+03	6.17477e+06
6.50000e-01	8.80404e+03	6.26904e+06
6.50000e-01	8.88151e+03	6.36483e+06
6.50000e-01	8.95978e+03	6.46225e+06
6.50000e-01	9.03861e+03	6.56103e+06
6.50000e-01	9.11806e+03	6.66122e+06
6.50000e-01	9.19807e+03	6.76279e+06
6.50000e-01	9.27857e+03	6.86566e+06
6.50000e-01	9.35948e+03	6.96973e+06
6.50000e-01	9.44073e+03	7.07494e+06
6.50000e-01	9.52221e+03	7.18118e+06
6.50000e-01	9.60383e+03	7.28831e+06
6.50000e-01	9.68548e+03	7.39622e+06
6.50000e-01	9.76706e+03	7.50475e+06
6.50000e-01	9.84839e+03	7.61369e+06
6.50000e-01	9.92933e+03	7.72282e+06
6.50000e-01	1.00097e+04	7.83195e+06
6.50000e-01	1.00894e+04	7.94083e+06
6.50000e-01	1.01694e+04	8.05078e+06
6.50000e-01	1.02509e+04	8.16359e+06
6.50000e-01	1.03319e+04	8.27635e+06
6.50000e-01	1.04119e+04	8.38840e+06
6.50000e-01	1.04910e+04	8.49992e+06
6.50000e-01	1.05692e+04	8.61085e+06
6.50000e-01	1.06468e+04	8.72156e+06
6.50000e-01	1.07239e+04	8.83218e+06
6.50000e-01	1.08008e+04	8.94316e+06
6.50000e-01	1.08776e+04	9.05472e+06
6.50000e-01	1.09546e+04	9.16714e+06
6.50000e-01	1.10315e+04	9.28009e+06
6.50000e-01	1.11092e+04	9.39479e+06
6.50000e-01	1.11866e+04	9.50975e+06
6.50000e-01	1.12632e+04	9.62414e+06
6.50000e-01	1.13385e+04	9.73709e+06
6.50000e-01	1.14120e+04	9.84800e+06
6.50000e-01	1.14839e+04	9.95713e+06
6.50000e-01	1.15553e+04	1.00660e+07
6.50000e-01	1.16275e+04	1.01765e+07
6.50000e-01	1.17009e+04	1.02894e+07
6.50000e-01	1.17749e+04	1.04039e+07
6.50000e-01	1.18488e+04	1.05186e+07
6.50000e-01	1.19227e+04	1.06340e+07
6.50000e-01	1.19981e+04	1.07521e+07
6.50000e-01	1.20754e+04	1.08739e+07
6.50000e-01	1.21548e+04	1.09995e+07
6.50000e-01	1.22373e+04	1.11308e+07
6.50000e-01	1.23248e+04	1.12705e+07
6.50000e-01	1.24194e+04	1.14226e+07
6.50000e-01	1.25267e+04	1.15959e+07
6.50000e-01	1.26542e+04	1.18033e+07
6.50000e-01	1.28048e+04	1.20501e+07
6.50000e-01	1.29706e+04	1.23243e+07
6.50000e-01	1.31455e+04	1.26163e+07
6.50000e-01	1.33267e+04	1.29219e+07
6.50000e-01	1.35132e+04	1.32398e+07
6.50000e-01	1.37043e+04	1.35691e+07
6.50000e-01	1.39000e+04	1.39101e+07
6.50000e-01	1.41003e+04	1.42626e+07
6.50000e-01	1.43050e+04	1.46271e+07
6.50000e-01	1.45142e+04	1.50039e+07
6.50000e-01	1.47280e+04	1.53932e+07
6.50000e-01	1.49464e+04	1.57956e+07
6.50000e-01	1.51694e+04	1.62114e+07
6.50000e-01	1.53969e+04	1.66411e+07
6.50000e-01	1.56286e+04	1.70848e+07
6.50000e-01	1.58646e+04	1.75427e+07
6.50000e-01	1.61052e+04	1.80149e+07
6.50000e-01	1.63506e+04	1.85019e+07
6.50000e-01	1.66009e+04	1.90039e+07
6.50000e-01	1.68563e+04	1.95214e+07
6.50000e-01	1.71170e+04	2.00550e+07
6.50000e-01	1.73829e+04	2.06049e+07
6.50000e-01	1.76542e+04	2.11722e+07
6.50000e-01	1.79305e+04	2.17572e+07
6.50000e-01	1.82115e+04	2.23610e+07
6.50000e-01	1.84972e+04	2.29839e+07
6.50000e-01	1.87876e+04	2.36264e+07
6.50000e-01	1.90829e+04	2.42896e+07
6.50000e-01	1.93830e+04	2.49738e+07
6.50000e-01	1.96879e+04	2.56792e+07
6.50000e-01	1.99980e+04	2.64066e+07
6.50000e-01	2.03130e+04	2.71563e+07
6.50000e-01	2.06332e+04	2.79288e+07
6.50000e-01	2.09586e+04	2.87244e+07
6.50000e-01	2.12894e+04	2.95429e+07
6.50000e-01	2.16255e+04	3.03842e+07
6.50000e-01	2.19674e+04	3.12478e+07
6.50000e-01	2.23150e+04	3.21328e+07
6.50000e-01	2.26686e+04	3.30380e+07
6.50000e-01	2.30289e+04	3.39617e+07
6.50000e-01	2.33962e+04	3.49016e+07
6.50000e-01	2.37712e+04	3.58549e+07
6.50000e-01	2.41546e+04	3.68175e+07
6.50000e-01	2.45470e+04	3.77840e+07
6.50000e-01	2.49524e+04	3.87523e+07
6.50000e-01	2.53683e+04	3.97148e+07
6.50000e-01	2.58008e+04	4.06699e+07
6.50000e-01	2.62473e+04	4.16116e+07
6.50000e-01	2.67131e+04	4.25398e+07
6.50000e-01	2.71910e+04	4.34441e+07
6.50000e-01	2.76957e+04	4.43293e+07
6.50000e-01	2.82169e+04	4.51902e+07
6.50000e-01	2.87599e+04	4.60253e+07
6.50000e-01	2.93257e+04	4.68341e+07
6.50000e-01	2.99198e+04	4.76228e+07
6.50000e-01	3.05267e+04	4.83835e+07
6.50000e-01	3.11635e+04	4.91208e+07
6.50000e-01	3.18293e+04	4.98403e+07
6.50000e-01	3.25090e+04	5.05371e+07
6.50000e-01	3.32241e+04	5.12198e+07
6.50000e-01	3.39549e+04	5.18845e+07
6.50000e-01	3.47207e+04	5.25389e+07
6.50000e-01	3.55042e+04	5.31801e+07
6.50000e-01	3.63222e+04	5.38143e+07
6.50000e-01	3.71604e+04	5.44397e+07
6.50000e-01	3.80324e+04	5.50607e+07
6.50000e-01	3.89306e+04	5.56783e+07
6.50000e-01	3.98571e+04	5.62932e+07
6.50000e-01	4.08178e+04	5.69086e+07
6.50000e-01	4.18086e+04	5.75262e+07
6.50000e-01	4.28312e+04	5.81475e+07
6.50000e-01	4.38893e+04	5.87755e+07
6.50000e-01	4.49798e+04	5.94123e+07
6.50000e-01	4.61041e+04	6.00602e+07
6.50000e-01	4.72583e+04	6.07184e+07
6.50000e-01	4.84409e+04	6.13835e+07
6.50000e-01	4.96699e+04	6.20600e+07
6.50000e-01	5.09471e+04	6.27538e+07
6.50000e-01	5.22544e+04	6.34641e+07
6.50000e-01	5.35968e+04	6.41910e+07
6.50000e-01	5.49776e+04	6.49356e+07
6.50000e-01	5.63996e+04	6.57005e+07
6.50000e-01	5.78621e+04	6.64881e+07
6.50000e-01	5.93702e+04	6.73037e+07
6.50000e-01	6.09055e+04	6.81450e+07
6.50000e-01	6.24834e+04	6.90149e+07
6.50000e-01	6.40980e+04	6.99138e+07
6.50000e-01	6.57514e+04	7.08422e+07
6.50000e-01	6.74541e+04	7.18052e+07
6.50000e-01	6.91971e+04	7.28011e+07
6.50000e-01	7.09858e+04	7.38299e+07
6.50000e-01	7.28386e+04	7.48990e+07
6.50000e-01	7.47460e+04	7.60130e+07
6.50000e-01	7.67030e+04	7.71724e+07
6.50000e-01	7.87325e+04	7.83874e+07
6.50000e-01	8.08442e+04	7.96710e+07
6.50000e-01	8.34117e+04	8.12580e+07
6.50000e-01	8.62111e+04	8.30269e+07
6.50000e-01	8.92735e+04	8.50125e+07
6.50000e-01	9.26400e+04	8.72579e+07
6.50000e-01	9.63526e+04	8.98125e+07
6.50000e-01	1.00441e+05	9.27255e+07
6.50000e-01	1.04976e+05	9.60592e+07
6.50000e-01	1.10101e+05	9.98813e+07
6.50000e-01	1.16117e+05	1.04227e+08
6.50000e-01	1.23911e+05	1.09016e+08
7.00000e-01	1.48183e+03	8.95280e+04
7.00000e-01	1.51599e+03	9.40394e+04
7.00000e-01	1.55059e+03	9.87009e+04
7.00000e-01	1.58943e+03	1.04019e+05
7.00000e-01	1.62944e+03	1.09598e+05
7.00000e-01	1.66613e+03	1.14840e+05
7.00000e-01	1.70371e+03	1.20297e+05
7.00000e-01	1.73869e+03	1.25483e+05
7.00000e-01	1.78103e+03	1.31815e+05
7.00000e-01	1.81782e+03	1.37464e+05
7.00000e-01	1.86067e+03	1.44106e+05
7.00000e-01	1.90583e+03	1.51252e+05
7.00000e-01	1.95216e+03	1.58701e+05
7.00000e-01	1.99416e+03	1.65685e+05
7.00000e-01	2.04838e+03	1.74683e+05
7.00000e-01	2.09384e+03	1.82563e+05
7.00000e-01	2.14529e+03	1.91540e+05
7.00000e-01	2.20379e+03	2.01851e+05
7.00000e-01	2.25433e+03	2.11197e+05
7.00000e-01	2.31077e+03	2.21702e+05
7.00000e-01	2.36885e+03	2.32763e+05
7.00000e-01	2.42851e+03	2.44370e+05
7.00000e-01	2.49395e+03	2.57250e+05
7.00000e-01	2.55280e+03	2.69482e+05
7.00000e-01	2.61697e+03	2.82921e+05
7.00000e-01	2.68254e+03	2.97015e+05
7.00000e-01	2.74914e+03	3.11717e+05
7.00000e-01	2.81655e+03	3.27007e+05
7.00000e-01	2.88871e+03	3.43650e+05
7.00000e-01	2.95512e+03	3.59932e+05
7.00000e-01	3.02493e+03	3.77278e+05
7.00000e-01	3.09496e+03	3.95252e+05
7.00000e-01	3.16503e+03	4.13838e+05
7.00000e-01	3.23464e+03	4.32981e+05
7.00000e-01	3.30345e+03	4.52631e+05
7.00000e-01	3.37151e+03	4.72820e+05
7.00000e-01	3.43845e+03	4.93450e+05
7.00000e-01	3.50779e+03	5.15384e+05
7.00000e-01	3.57159e+03	5.37069e+05
7.00000e-01	3.63674e+03	5.59667e+05
7.00000e-01	3.70088e+03	5.82834e+05
7.00000e-01	3.76383e+03	6.06594e+05
7.00000e-01	3.82533e+03	6.30876e+05
7.00000e-01	3.88543e+03	6.55760e+05
7.00000e-01	3.94449e+03	6.81348e+05
7.00000e-01	4.00316e+03	7.07786e+05
7.00000e-01	4.06167e+03	7.34961e+05
7.00000e-01	4.12295e+03	7.63867e+05
7.00000e-01	4.18189e+03	7.93118e+05
7.00000e-01	4.24319e+03	8.23687e+05
7.00000e-01	4.30492e+03	8.55277e+05
7.00000e-01	4.36637e+03	8.87830e+05
7.00000e-01	4.42675e+03	9.21315e+05
7.00000e-01	4.48566e+03	9.55683e+05
7.00000e-01	4.54550e+03	9.92126e+05
7.00000e-01	4.60214e+03	1.02924e+06
7.00000e-01	4.65944e+03	1.06804e+06
7.00000e-01	4.71788e+03	1.10894e+06
7.00000e-01	4.77442e+03	1.15098e+06
7.00000e-01	4.83075e+03	1.19466e+06
7.00000e-01	4.88772e+03	1.24107e+06
7.00000e-01	4.94191e+03	1.28893e+06
7.00000e-01	4.99534e+03	1.33923e+06
7.00000e-01	5.04578e+03	1.39075e+06
7.00000e-01	5.09596e+03	1.44472e+06
7.00000e-01	5.14692e+03	1.50255e+06
7.00000e-01	5.19647e+03	1.56256e+06
7.00000e-01	5.24706e+03	1.62534e+06
7.00000e-01	5.29920e+03	1.69100e+06
7.00000e-01	5.35189e+03	1.75916e+06
7.00000e-01	5.40681e+03	1.83263e+06
7.00000e-01	5.45939e+03	1.90812e+06
7.00000e-01	5.51151e+03	1.98639e+06
7.00000e-01	5.56737e+03	2.07180e+06
7.00000e-01	5.62151e+03	2.15746e+06
7.00000e-01	5.67863e+03	2.25005e+06
7.00000e-01	5.73311e+03	2.34236e+06
7.00000e-01	5.78759e+03	2.43745e+06
7.00000e-01	5.84344e+03	2.53476e+06
7.00000e-01	5.90201e+03	2.63432e+06
7.00000e-01	5.96381e+03	2.73556e+06
7.00000e-01	6.02595e+03	2.83536e+06
7.00000e-01	6.09039e+03	2.93568e+06
7.00000e-01	6.15614e+03	3.03342e+06
7.00000e-01	6.22643e+03	3.12797e+06
7.00000e-01	6.30753e+03	3.22437e+06
7.00000e-01	6.39964e+03	3.32745e+06
7.00000e-01	6.49771e+03	3.42981e+06
7.00000e-01	6.60803e+03	3.54137e+06
7.00000e-01	6.73627e+03	3.66805e+06
7.00000e-01	6.87785e+03	3.80797e+06
7.00000e-01	7.03639e+03	3.96476e+06
7.00000e-01	7.20049e+03	4.13050e+06
7.00000e-01	7.36843e+03	4.30640e+06
7.00000e-01	7.53637e+03	4.48264e+06
7.00000e-01	7.70399e+03	4.61433e+06
7.00000e-01	7.84271e+03	4.73912e+06
7.00000e-01	7.94186e+03	4.84198e+06
7.00000e-01	8.01235e+03	4.91570e+06
7.00000e-01	8.08352e+03	4.99065e+06
7.00000e-01	8.15538e+03	5.06684e+06
7.00000e-01	8.22772e+03	5.14406e+06
7.00000e-01	8.30059e+03	5.22241e+06
7.00000e-01	8.37397e+03	5.30186e+06
7.00000e-01	8.44784e+03	5.38241e+06
7.00000e-01	8.52239e+03	5.46429e+06
7.00000e-01	8.59748e+03	5.54734e+06
7.00000e-01	8.67324e+03	5.63175e+06
7.00000e-01	8.74970e+03	5.71750e+06
7.00000e-01	8.82685e+03	5.80464e+06
7.00000e-01	8.90472e+03	5.89318e+06
7.00000e-01	8.98336e+03	5.98323e+06
7.00000e-01	9.06253e+03	6.07452e+06
7.00000e-01	9.14227e+03	6.16707e+06
7.00000e-01	9.22257e+03	6.26092e+06
7.00000e-01	9.30338e+03	6.35597e+06
7.00000e-01	9.38463e+03	6.45219e+06
7.00000e-01	9.46627e+03	6.54948e+06
7.00000e-01	9.54825e+03	6.64783e+06
7.00000e-01	9.63049e+03	6.74711e+06
7.00000e-01	9.71289e+03	6.84725e+06
7.00000e-01	9.79533e+03	6.94812e+06
7.00000e-01	9.87770e+03	7.04954e+06
7.00000e-01	9.95986e+03	7.15138e+06
7.00000e-01	1.00418e+04	7.25364e+06
7.00000e-01	1.01260e+04	7.35938e+06
7.00000e-01	1.02101e+04	7.46571e+06
7.00000e-01	1.02936e+04	7.57187e+06
7.00000e-01	1.03760e+04	7.67738e+06
7.00000e-01	1.04575e+04	7.78241e+06
7.00000e-01	1.05378e+04	7.88662e+06
7.00000e-01	1.06173e+04	7.99035e+06
7.00000e-01	1.06959e+04	8.09353e+06
7.00000e-01	1.07739e+04	8.19640e+06
7.00000e-01	1.08515e+04	8.29948e+06
7.00000e-01	1.09288e+04	8.40276e+06
7.00000e-01	1.10063e+04	8.50682e+06
7.00000e-01	1.10837e+04	8.61135e+06
7.00000e-01	1.11619e+04	8.71746e+06
7.00000e-01	1.12403e+04	8.82464e+06
7.00000e-01	1.13186e+04	8.93207e+06
7.00000e-01	1.13960e+04	9.03901e+06
7.00000e-01	1.14721e+04	9.14463e+06
7.00000e-01	1.15465e+04	9.24845e+06
7.00000e-01	1.16194e+04	9.35076e+06
7.00000e-01	1.16920e+04	9.45307e+06
7.00000e-01	1.17654e+04	9.55712e+06
7.00000e-01	1.18401e+04	9.66351e+06
7.00000e-01	1.19154e+04	9.77127e+06
7.00000e-01	1.19905e+04	9.87934e+06
7.00000e-01	1.20659e+04	9.98833e+06
7.00000e-01	1.21429e+04	1.01001e+07
7.00000e-01	1.22219e+04	1.02153e+07
7.00000e-01	1.23031e+04	1.03345e+07
7.00000e-01	1.23878e+04	1.04593e+07
7.00000e-01	1.24777e+04	1.05924e+07
7.00000e-01	1.25757e+04	1.07383e+07
7.00000e-01	1.26886e+04	1.09075e+07
7.00000e-01	1.28223e+04	1.11093e+07
7.00000e-01	1.29769e+04	1.13444e+07
7.00000e-01	1.31449e+04	1.16021e+07
7.00000e-01	1.33210e+04	1.18749e+07
7.00000e-01	1.35031e+04	1.21598e+07
7.00000e-01	1.36902e+04	1.24555e+07
7.00000e-01	1.38819e+04	1.27616e+07
7.00000e-01	1.40781e+04	1.30782e+07
7.00000e-01	1.42786e+04	1.34053e+07
7.00000e-01	1.44836e+04	1.37433e+07
7.00000e-01	1.46929e+04	1.40923e+07
7.00000e-01	1.49066e+04	1.44526e+07
7.00000e-01	1.51248e+04	1.48245e+07
7.00000e-01	1.53475e+04	1.52084e+07
7.00000e-01	1.55748e+04	1.56046e+07
7.00000e-01	1.58066e+04	1.60136e+07
7.00000e-01	1.60429e+04	1.64358e+07
7.00000e-01	1.62835e+04	1.68714e+07
7.00000e-01	1.65283e+04	1.73205e+07
7.00000e-01	1.67775e+04	1.77834e+07
7.00000e-01	1.70316e+04	1.82604e+07
7.00000e-01	1.72907e+04	1.87519e+07
7.00000e-01	1.75549e+04	1.92583e+07
7.00000e-01	1.78244e+04	1.97801e+07
7.00000e-01	1.80995e+04	2.03178e+07
7.00000e-01	1.83800e+04	2.08720e+07
7.00000e-01	1.86657e+04	2.14435e+07
7.00000e-01	1.89563e+04	2.20329e+07
7.00000e-01	1.92518e+04	2.26408e+07
7.00000e-01	1.95522e+04	2.32678e+07
7.00000e-01	1.98575e+04	2.39148e+07
7.00000e-01	2.01678e+04	2.45826e+07
7.00000e-01	2.04832e+04	2.52715e+07
7.00000e-01	2.08036e+04	2.59820e+07
7.00000e-01	2.11293e+04	2.67151e+07
7.00000e-01	2.14600e+04	2.74712e+07
7.00000e-01	2.17961e+04	2.82511e+07
7.00000e-01	2.21375e+04	2.90551e+07
7.00000e-01	2.24843e+04	2.98837e+07
7.00000e-01	2.28364e+04	3.07371e+07
7.00000e-01	2.31941e+04	3.16151e+07
7.00000e-01	2.35572e+04	3.25174e+07
7.00000e-01	2.39262e+04	3.34434e+07
7.00000e-01	2.43012e+04	3.43917e+07
7.00000e-01	2.46827e+04	3.53606e+07
7.00000e-01	2.50707e+04	3.63463e+07
7.00000e-01	2.54672e+04	3.73453e+07
7.00000e-01	2.58737e+04	3.83544e+07
7.00000e-01	2.62902e+04	3.93679e+07
7.00000e-01	2.67200e+04	4.03825e+07
7.00000e-01	2.71619e+04	4.13910e+07
7.00000e-01	2.76191e+04	4.23872e+07
7.00000e-01	2.80957e+04	4.33699e+07
7.00000e-01	2.85875e+04	4.43318e+07
7.00000e-01	2.90998e+04	4.52691e+07
7.00000e-01	2.96339e+04	4.61789e+07
7.00000e-01	3.01914e+04	4.70591e+07
7.00000e-01	3.07733e+04	4.79088e+07
7.00000e-01	3.13809e+04	4.87279e+07
7.00000e-01	3.20139e+04	4.95172e+07
7.00000e-01	3.26776e+04	5.02825e+07
7.00000e-01	3.33570e+04	5.10177e+07
7.00000e-01	3.40738e+04	5.17322e+07
7.00000e-01	3.48078e+04	5.24224e+07
7.00000e-01	3.55792e+04	5.30965e+07
7.00000e-01	3.63695e+04	5.37523e+07
7.00000e-01	3.71965e+04	5.43965e+07
7.00000e-01	3.80446e+04	5.50280e+07
